[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
2,263.2393162393162,"{8, 9}",2,80.97928217565095,"{20, 37}","{8, 9, 20, 37}",263.7738095238095,1
3,268.4119047619048,"{8, 9, 5}",1,78.12654514715324,{20},"{8, 9, 20, 5}",268.6523809523809,1
4,271.8166666666667,"{8, 9, 18, 5}",0,75.29576431903851,set(),"{8, 9, 18, 5}",271.8166666666667,1
0,75.29576431903851,set(),5,90.16070539342834,"{0, 37, 44, 20, 22}","{0, 20, 37, 22, 44}",90.16070539342834,1
1,236.14396387925797,{8},4,87.08117232537396,"{0, 20, 37, 22}","{0, 20, 37, 22, 8}",237.52319486069482,1
2,263.2393162393162,"{8, 9}",3,83.94558705824102,"{20, 37, 22}","{20, 37, 22, 8, 9}",263.7738095238095,1
3,268.4119047619048,"{8, 9, 5}",2,80.97928217565095,"{20, 37}","{20, 5, 37, 8, 9}",268.85238095238094,1
4,271.8166666666667,"{8, 9, 18, 5}",1,78.12654514715324,{20},"{18, 20, 5, 8, 9}",271.98571428571427,1
5,273.4,"{3, 5, 8, 9, 18}",0,75.29576431903851,set(),"{18, 3, 5, 8, 9}",273.4,1
0,77.2109162648666,set(),1,79.72677577533102,{20},{20},79.72677577533102,2
1,277.673688196908,{5},0,77.2109162648666,set(),{5},277.673688196908,2
0,77.2109162648666,set(),2,82.21952683411152,"{20, 37}","{20, 37}",82.21952683411152,2
1,277.673688196908,{5},1,79.72677577533102,{20},"{20, 5}",277.7294120911768,2
2,293.4409090909091,"{9, 5}",0,77.2109162648666,set(),"{9, 5}",293.4409090909091,2
0,77.2109162648666,set(),3,84.75004828389199,"{42, 20, 37}","{42, 20, 37}",84.75004828389199,2
1,277.673688196908,{5},2,82.21952683411152,"{20, 37}","{37, 20, 5}",277.7767813885461,2
2,293.4409090909091,"{9, 5}",1,79.72677577533102,{20},"{9, 20, 5}",293.46428571428567,2
3,295.8833333333333,"{8, 9, 5}",0,77.2109162648666,set(),"{8, 9, 5}",295.8833333333333,2
0,77.2109162648666,set(),4,87.38249903554498,"{32, 42, 20, 37}","{32, 42, 20, 37}",87.38249903554498,2
1,277.673688196908,{5},3,84.75004828389199,"{42, 20, 37}","{42, 37, 20, 5}",278.40559368821755,2
2,293.4409090909091,"{9, 5}",2,82.21952683411152,"{20, 37}","{9, 37, 20, 5}",293.48333333333335,2
3,295.8833333333333,"{8, 9, 5}",1,79.72677577533102,{20},"{8, 9, 20, 5}",295.8833333333333,2
4,297.45,"{8, 9, 43, 5}",0,77.2109162648666,set(),"{8, 9, 43, 5}",297.45,2
0,77.2109162648666,set(),5,90.11081905482997,"{32, 0, 37, 42, 20}","{32, 0, 20, 37, 42}",90.11081905482997,2
1,277.673688196908,{5},4,87.38249903554498,"{32, 42, 20, 37}","{32, 20, 5, 37, 42}",278.6881140917906,2
2,293.4409090909091,"{9, 5}",3,84.75004828389199,"{42, 20, 37}","{20, 5, 37, 9, 42}",294.060927960928,2
3,295.8833333333333,"{8, 9, 5}",2,82.21952683411152,"{20, 37}","{20, 5, 37, 8, 9}",295.8833333333333,2
4,297.45,"{8, 9, 43, 5}",1,79.72677577533102,{20},"{20, 5, 8, 9, 43}",297.45,2
5,298.75,"{3, 5, 8, 9, 43}",0,77.2109162648666,set(),"{3, 5, 8, 9, 43}",298.75,2
0,78.02051644710669,set(),1,80.2401325911846,{20},{20},80.2401325911846,3
1,304.2923382173382,{5},0,78.02051644710669,set(),{5},304.2923382173382,3
0,78.02051644710669,set(),2,82.5142240768222,"{20, 37}","{20, 37}",82.5142240768222,3
1,304.2923382173382,{5},1,80.2401325911846,{20},"{20, 5}",304.2923382173382,3
2,308.15277777777777,"{9, 5}",0,78.02051644710669,set(),"{9, 5}",308.15277777777777,3
0,78.02051644710669,set(),3,84.86010242244276,"{45, 20, 37}","{45, 20, 37}",84.86010242244276,3
1,304.2923382173382,{5},2,82.5142240768222,"{20, 37}","{37, 20, 5}",304.31019536019534,3
2,308.15277777777777,"{9, 5}",1,80.2401325911846,{20},"{9, 20, 5}",308.15277777777777,3
3,310.3611111111111,"{9, 3, 5}",0,78.02051644710669,set(),"{9, 3, 5}",310.3611111111111,3
0,78.02051644710669,set(),4,87.2713035812107,"{42, 45, 20, 37}","{42, 45, 20, 37}",87.2713035812107,3
1,304.2923382173382,{5},3,84.86010242244276,"{45, 20, 37}","{37, 45, 20, 5}",304.43831168831167,3
2,308.15277777777777,"{9, 5}",2,82.5142240768222,"{20, 37}","{9, 37, 20, 5}",308.17063492063494,3
3,310.3611111111111,"{9, 3, 5}",1,80.2401325911846,{20},"{9, 3, 20, 5}",310.3611111111111,3
4,311.75,"{40, 9, 3, 5}",0,78.02051644710669,set(),"{40, 9, 3, 5}",311.75,3
0,78.02051644710669,set(),5,90.44060512802334,"{4, 37, 42, 45, 20}","{4, 37, 20, 42, 45}",90.44060512802334,3
1,304.2923382173382,{5},4,87.2713035812107,"{42, 45, 20, 37}","{20, 5, 37, 42, 45}",304.7954545454545,3
2,308.15277777777777,"{9, 5}",3,84.86010242244276,"{45, 20, 37}","{20, 5, 37, 9, 45}",308.21608946608944,3
3,310.3611111111111,"{9, 3, 5}",2,82.5142240768222,"{20, 37}","{3, 20, 5, 37, 9}",310.3611111111111,3
4,311.75,"{40, 9, 3, 5}",1,80.2401325911846,{20},"{3, 20, 5, 40, 9}",311.75,3
5,313.0,"{3, 5, 6, 40, 9}",0,78.02051644710669,set(),"{3, 5, 6, 40, 9}",313.0,3
0,79.04920389342386,set(),1,81.64659519502781,{42},{42},81.64659519502781,4
1,313.2714285714286,{5},0,79.04920389342386,set(),{5},313.2714285714286,4
0,79.04920389342386,set(),2,83.94313309841763,"{42, 4}","{42, 4}",83.94313309841763,4
1,313.2714285714286,{5},1,81.64659519502781,{42},"{42, 5}",313.9849206349206,4
2,315.8603174603175,"{9, 5}",0,79.04920389342386,set(),"{9, 5}",315.8603174603175,4
0,79.04920389342386,set(),3,86.37189010174062,"{48, 42, 4}","{48, 42, 4}",86.37189010174062,4
1,313.2714285714286,{5},2,83.94313309841763,"{42, 4}","{42, 4, 5}",314.26807081807084,4
2,315.8603174603175,"{9, 5}",1,81.64659519502781,{42},"{9, 42, 5}",316.5595238095238,4
3,318.3095238095238,"{9, 3, 5}",0,79.04920389342386,set(),"{9, 3, 5}",318.3095238095238,4
0,79.04920389342386,set(),4,88.8268334503786,"{48, 42, 4, 20}","{48, 42, 4, 20}",88.8268334503786,4
1,313.2714285714286,{5},3,86.37189010174062,"{48, 42, 4}","{48, 42, 4, 5}",314.2791819291819,4
2,315.8603174603175,"{9, 5}",2,83.94313309841763,"{42, 4}","{9, 42, 4, 5}",316.82619047619045,4
3,318.3095238095238,"{9, 3, 5}",1,81.64659519502781,{42},"{9, 42, 3, 5}",318.3095238095238,4
4,319.16666666666663,"{9, 3, 5, 6}",0,79.04920389342386,set(),"{9, 3, 5, 6}",319.16666666666663,4
0,79.04920389342386,set(),5,91.36001535842631,"{4, 42, 48, 20, 22}","{48, 4, 20, 22, 42}",91.36001535842631,4
1,313.2714285714286,{5},4,88.8268334503786,"{48, 42, 4, 20}","{48, 4, 5, 20, 42}",314.51746031746035,4
2,315.8603174603175,"{9, 5}",3,86.37189010174062,"{48, 42, 4}","{48, 4, 5, 9, 42}",316.82619047619045,4
3,318.3095238095238,"{9, 3, 5}",2,83.94313309841763,"{42, 4}","{3, 4, 5, 9, 42}",318.3095238095238,4
4,319.16666666666663,"{9, 3, 5, 6}",1,81.64659519502781,{42},"{3, 5, 6, 9, 42}",319.16666666666663,4
5,320.0,"{3, 5, 6, 8, 9}",0,79.04920389342386,set(),"{3, 5, 6, 8, 9}",320.0,4
0,81.11245389086359,set(),1,83.06674252985714,{42},{42},83.06674252985714,5
1,320.6738816738817,{8},0,81.11245389086359,set(),{8},320.6738816738817,5
0,81.11245389086359,set(),2,85.10973280198377,"{42, 4}","{42, 4}",85.10973280198377,5
1,320.6738816738817,{8},1,83.06674252985714,{42},"{8, 42}",320.7375874125874,5
2,323.2142857142857,"{8, 9}",0,81.11245389086359,set(),"{8, 9}",323.2142857142857,5
0,81.11245389086359,set(),3,87.25638307940898,"{42, 4, 44}","{42, 4, 44}",87.25638307940898,5
1,320.6738816738817,{8},2,85.10973280198377,"{42, 4}","{8, 42, 4}",320.82467532467535,5
2,323.2142857142857,"{8, 9}",1,83.06674252985714,{42},"{8, 9, 42}",323.2307692307692,5
3,324.0,"{8, 9, 3}",0,81.11245389086359,set(),"{8, 9, 3}",324.0,5
0,81.11245389086359,set(),4,89.5279278084637,"{24, 42, 4, 44}","{24, 42, 4, 44}",89.5279278084637,5
1,320.6738816738817,{8},3,87.25638307940898,"{42, 4, 44}","{8, 42, 4, 44}",320.9404761904762,5
2,323.2142857142857,"{8, 9}",2,85.10973280198377,"{42, 4}","{8, 9, 42, 4}",323.25,5
3,324.0,"{8, 9, 3}",1,83.06674252985714,{42},"{8, 9, 42, 3}",324.0,5
4,324.0,"{8, 9, 3}",0,81.11245389086359,set(),"{8, 9, 3}",324.0,5
0,81.11245389086359,set(),5,92.17382940720672,"{4, 42, 44, 13, 24}","{4, 24, 42, 44, 13}",92.17382940720672,5
1,320.6738816738817,{8},4,89.5279278084637,"{24, 42, 4, 44}","{4, 8, 24, 42, 44}",321.15,5
2,323.2142857142857,"{8, 9}",3,87.25638307940898,"{42, 4, 44}","{4, 8, 9, 42, 44}",323.25,5
3,324.0,"{8, 9, 3}",2,85.10973280198377,"{42, 4}","{3, 4, 8, 9, 42}",324.0,5
4,324.0,"{8, 9, 3}",1,83.06674252985714,{42},"{8, 9, 42, 3}",324.0,5
5,324.0,"{8, 9, 3}",0,81.11245389086359,set(),"{8, 9, 3}",324.0,5
0,80.619938699188,set(),1,82.49412877797326,{20},{20},82.49412877797326,6
1,325.125,{5},0,80.619938699188,set(),{5},325.125,6
0,80.619938699188,set(),2,84.46713340469579,"{20, 37}","{20, 37}",84.46713340469579,6
1,325.125,{5},1,82.49412877797326,{20},"{20, 5}",325.125,6
2,326.0,"{5, 46}",0,80.619938699188,set(),"{5, 46}",326.0,6
0,80.619938699188,set(),3,86.53552448744665,"{20, 37, 14}","{20, 37, 14}",86.53552448744665,6
1,325.125,{5},2,84.46713340469579,"{20, 37}","{37, 20, 5}",325.14285714285717,6
2,326.0,"{5, 46}",1,82.49412877797326,{20},"{20, 5, 46}",326.0,6
3,326.0,"{5, 46}",0,80.619938699188,set(),"{5, 46}",326.0,6
0,80.619938699188,set(),4,88.63589346036072,"{33, 20, 37, 14}","{33, 20, 37, 14}",88.63589346036072,6
1,325.125,{5},3,86.53552448744665,"{20, 37, 14}","{37, 20, 5, 14}",325.14285714285717,6
2,326.0,"{5, 46}",2,84.46713340469579,"{20, 37}","{37, 20, 5, 46}",326.0,6
3,326.0,"{5, 46}",1,82.49412877797326,{20},"{20, 5, 46}",326.0,6
4,326.0,"{5, 46}",0,80.619938699188,set(),"{5, 46}",326.0,6
0,80.619938699188,set(),5,90.79141354567341,"{33, 37, 14, 20, 23}","{33, 20, 37, 23, 14}",90.79141354567341,6
1,325.125,{5},4,88.63589346036072,"{33, 20, 37, 14}","{33, 20, 5, 37, 14}",325.14285714285717,6
2,326.0,"{5, 46}",3,86.53552448744665,"{20, 37, 14}","{20, 5, 37, 14, 46}",326.0,6
3,326.0,"{5, 46}",2,84.46713340469579,"{20, 37}","{37, 20, 5, 46}",326.0,6
4,326.0,"{5, 46}",1,82.49412877797326,{20},"{20, 5, 46}",326.0,6
5,326.0,"{5, 46}",0,80.619938699188,set(),"{5, 46}",326.0,6
0,81.2405291493945,set(),1,83.02782745667956,{45},{45},83.02782745667956,7
1,327.33333333333337,{5},0,81.2405291493945,set(),{5},327.33333333333337,7
0,81.2405291493945,set(),2,84.89392593239256,"{0, 45}","{0, 45}",84.89392593239256,7
1,327.33333333333337,{5},1,83.02782745667956,{45},"{45, 5}",327.375,7
2,328.0,"{11, 5}",0,81.2405291493945,set(),"{11, 5}",328.0,7
0,81.2405291493945,set(),3,86.84753751748661,"{0, 48, 45}","{0, 48, 45}",86.84753751748661,7
1,327.33333333333337,{5},2,84.89392593239256,"{0, 45}","{0, 45, 5}",327.42857142857144,7
2,328.0,"{11, 5}",1,83.02782745667956,{45},"{45, 11, 5}",328.0,7
3,328.0,"{11, 5}",0,81.2405291493945,set(),"{11, 5}",328.0,7
0,81.2405291493945,set(),4,88.90519850773651,"{0, 48, 21, 45}","{0, 48, 21, 45}",88.90519850773651,7
1,327.33333333333337,{5},3,86.84753751748661,"{0, 48, 45}","{0, 48, 45, 5}",327.5,7
2,328.0,"{11, 5}",2,84.89392593239256,"{0, 45}","{0, 45, 11, 5}",328.0,7
3,328.0,"{11, 5}",1,83.02782745667956,{45},"{45, 11, 5}",328.0,7
4,328.0,"{11, 5}",0,81.2405291493945,set(),"{11, 5}",328.0,7
0,81.2405291493945,set(),5,91.09749666365967,"{0, 45, 48, 21, 28}","{0, 48, 21, 28, 45}",91.09749666365967,7
1,327.33333333333337,{5},4,88.90519850773651,"{0, 48, 21, 45}","{0, 48, 5, 21, 45}",327.6,7
2,328.0,"{11, 5}",3,86.84753751748661,"{0, 48, 45}","{0, 48, 5, 11, 45}",328.0,7
3,328.0,"{11, 5}",2,84.89392593239256,"{0, 45}","{0, 45, 11, 5}",328.0,7
4,328.0,"{11, 5}",1,83.02782745667956,{45},"{45, 11, 5}",328.0,7
5,328.0,"{11, 5}",0,81.2405291493945,set(),"{11, 5}",328.0,7
0,80.85156136146782,set(),1,82.57398698781377,{45},{45},82.57398698781377,8
1,328.0,{5},0,80.85156136146782,set(),{5},328.0,8
0,80.85156136146782,set(),2,84.3723582089572,"{48, 45}","{48, 45}",84.3723582089572,8
1,328.0,{5},1,82.57398698781377,{45},"{45, 5}",328.0,8
2,328.0,{5},0,80.85156136146782,set(),{5},328.0,8
0,80.85156136146782,set(),3,86.24005410165468,"{48, 24, 45}","{48, 24, 45}",86.24005410165468,8
1,328.0,{5},2,84.3723582089572,"{48, 45}","{48, 45, 5}",328.0,8
2,328.0,{5},1,82.57398698781377,{45},"{45, 5}",328.0,8
3,328.0,{5},0,80.85156136146782,set(),{5},328.0,8
0,80.85156136146782,set(),4,88.19354471880824,"{48, 24, 45, 25}","{48, 24, 45, 25}",88.19354471880824,8
1,328.0,{5},3,86.24005410165468,"{48, 24, 45}","{48, 24, 45, 5}",328.0,8
2,328.0,{5},2,84.3723582089572,"{48, 45}","{48, 45, 5}",328.0,8
3,328.0,{5},1,82.57398698781377,{45},"{45, 5}",328.0,8
4,328.0,{5},0,80.85156136146782,set(),{5},328.0,8
0,80.85156136146782,set(),5,90.23905320593963,"{34, 45, 48, 24, 25}","{48, 34, 24, 25, 45}",90.23905320593963,8
1,328.0,{5},4,88.19354471880824,"{48, 24, 45, 25}","{48, 5, 24, 25, 45}",328.0,8
2,328.0,{5},3,86.24005410165468,"{48, 24, 45}","{48, 24, 45, 5}",328.0,8
3,328.0,{5},2,84.3723582089572,"{48, 45}","{48, 45, 5}",328.0,8
4,328.0,{5},1,82.57398698781377,{45},"{45, 5}",328.0,8
5,328.0,{5},0,80.85156136146782,set(),{5},328.0,8
0,80.56981424900032,set(),1,82.26081485413738,{0},{0},82.26081485413738,9
1,328.0,{5},0,80.56981424900032,set(),{5},328.0,9
0,80.56981424900032,set(),2,84.02441058985806,"{0, 12}","{0, 12}",84.02441058985806,9
1,328.0,{5},1,82.26081485413738,{0},"{0, 5}",328.0,9
2,328.0,{5},0,80.56981424900032,set(),{5},328.0,9
0,80.56981424900032,set(),3,85.86538716379361,"{0, 12, 14}","{0, 12, 14}",85.86538716379361,9
1,328.0,{5},2,84.02441058985806,"{0, 12}","{0, 12, 5}",328.0,9
2,328.0,{5},1,82.26081485413738,{0},"{0, 5}",328.0,9
3,328.0,{5},0,80.56981424900032,set(),{5},328.0,9
0,80.56981424900032,set(),4,87.78896144363536,"{0, 19, 12, 14}","{0, 19, 12, 14}",87.78896144363536,9
1,328.0,{5},3,85.86538716379361,"{0, 12, 14}","{0, 12, 5, 14}",328.0,9
2,328.0,{5},2,84.02441058985806,"{0, 12}","{0, 12, 5}",328.0,9
3,328.0,{5},1,82.26081485413738,{0},"{0, 5}",328.0,9
4,328.0,{5},0,80.56981424900032,set(),{5},328.0,9
0,80.56981424900032,set(),5,89.80083130503142,"{0, 12, 14, 19, 20}","{0, 19, 20, 12, 14}",89.80083130503142,9
1,328.0,{5},4,87.78896144363536,"{0, 19, 12, 14}","{0, 19, 5, 12, 14}",328.0,9
2,328.0,{5},3,85.86538716379361,"{0, 12, 14}","{0, 12, 5, 14}",328.0,9
3,328.0,{5},2,84.02441058985806,"{0, 12}","{0, 12, 5}",328.0,9
4,328.0,{5},1,82.26081485413738,{0},"{0, 5}",328.0,9
5,328.0,{5},0,80.56981424900032,set(),{5},328.0,9
0,80.41260884248884,set(),1,82.09256184051205,{0},{0},82.09256184051205,10
1,328.0,{3},0,80.41260884248884,set(),{3},328.0,10
0,80.41260884248884,set(),2,83.84421858257303,"{0, 1}","{0, 1}",83.84421858257303,10
1,328.0,{3},1,82.09256184051205,{0},"{0, 3}",328.0,10
2,328.0,{3},0,80.41260884248884,set(),{3},328.0,10
0,80.41260884248884,set(),3,85.67227076933834,"{0, 1, 2}","{0, 1, 2}",85.67227076933834,10
1,328.0,{3},2,83.84421858257303,"{0, 1}","{0, 1, 3}",328.0,10
2,328.0,{3},1,82.09256184051205,{0},"{0, 3}",328.0,10
3,328.0,{3},0,80.41260884248884,set(),{3},328.0,10
0,80.41260884248884,set(),4,87.58182863697664,"{0, 1, 2, 4}","{0, 1, 2, 4}",87.58182863697664,10
1,328.0,{3},3,85.67227076933834,"{0, 1, 2}","{0, 1, 2, 3}",328.0,10
2,328.0,{3},2,83.84421858257303,"{0, 1}","{0, 1, 3}",328.0,10
3,328.0,{3},1,82.09256184051205,{0},"{0, 3}",328.0,10
4,328.0,{3},0,80.41260884248884,set(),{3},328.0,10
0,80.41260884248884,set(),5,89.57846870505645,"{0, 1, 2, 4, 12}","{0, 1, 2, 4, 12}",89.57846870505645,10
1,328.0,{3},4,87.58182863697664,"{0, 1, 2, 4}","{0, 1, 2, 3, 4}",328.0,10
2,328.0,{3},3,85.67227076933834,"{0, 1, 2}","{0, 1, 2, 3}",328.0,10
3,328.0,{3},2,83.84421858257303,"{0, 1}","{0, 1, 3}",328.0,10
4,328.0,{3},1,82.09256184051205,{0},"{0, 3}",328.0,10
5,328.0,{3},0,80.41260884248884,set(),{3},328.0,10
0,80.32454320766261,set(),1,81.99928050159318,{0},{0},81.99928050159318,11
1,328.0,{3},0,80.32454320766261,set(),{3},328.0,11
0,80.32454320766261,set(),2,83.74534241583285,"{0, 1}","{0, 1}",83.74534241583285,11
1,328.0,{3},1,81.99928050159318,{0},"{0, 3}",328.0,11
2,328.0,{3},0,80.32454320766261,set(),{3},328.0,11
0,80.32454320766261,set(),3,85.56738466566556,"{0, 1, 2}","{0, 1, 2}",85.56738466566556,11
1,328.0,{3},2,83.74534241583285,"{0, 1}","{0, 1, 3}",328.0,11
2,328.0,{3},1,81.99928050159318,{0},"{0, 3}",328.0,11
3,328.0,{3},0,80.32454320766261,set(),{3},328.0,11
0,80.32454320766261,set(),4,87.47047719722114,"{0, 1, 2, 4}","{0, 1, 2, 4}",87.47047719722114,11
1,328.0,{3},3,85.56738466566556,"{0, 1, 2}","{0, 1, 2, 3}",328.0,11
2,328.0,{3},2,83.74534241583285,"{0, 1}","{0, 1, 3}",328.0,11
3,328.0,{3},1,81.99928050159318,{0},"{0, 3}",328.0,11
4,328.0,{3},0,80.32454320766261,set(),{3},328.0,11
0,80.32454320766261,set(),5,89.46015130643559,"{0, 1, 2, 4, 12}","{0, 1, 2, 4, 12}",89.46015130643559,11
1,328.0,{3},4,87.47047719722114,"{0, 1, 2, 4}","{0, 1, 2, 3, 4}",328.0,11
2,328.0,{3},3,85.56738466566556,"{0, 1, 2}","{0, 1, 2, 3}",328.0,11
3,328.0,{3},2,83.74534241583285,"{0, 1}","{0, 1, 3}",328.0,11
4,328.0,{3},1,81.99928050159318,{0},"{0, 3}",328.0,11
5,328.0,{3},0,80.32454320766261,set(),{3},328.0,11
0,80.33673469387783,set(),1,82.01063829787233,{0},{0},82.01063829787233,12
1,328.0,{3},0,80.33673469387783,set(),{3},328.0,12
0,80.33673469387783,set(),2,83.75578168362642,"{0, 1}","{0, 1}",83.75578168362642,12
1,328.0,{3},1,82.01063829787233,{0},"{0, 3}",328.0,12
2,328.0,{3},0,80.33673469387783,set(),{3},328.0,12
0,80.33673469387783,set(),3,85.57681159420272,"{0, 1, 2}","{0, 1, 2}",85.57681159420272,12
1,328.0,{3},2,83.75578168362642,"{0, 1}","{0, 1, 3}",328.0,12
2,328.0,{3},1,82.01063829787233,{0},"{0, 3}",328.0,12
3,328.0,{3},0,80.33673469387783,set(),{3},328.0,12
0,80.33673469387783,set(),4,87.47878787878764,"{0, 1, 2, 4}","{0, 1, 2, 4}",87.47878787878764,12
1,328.0,{3},3,85.57681159420272,"{0, 1, 2}","{0, 1, 2, 3}",328.0,12
2,328.0,{3},2,83.75578168362642,"{0, 1}","{0, 1, 3}",328.0,12
3,328.0,{3},1,82.01063829787233,{0},"{0, 3}",328.0,12
4,328.0,{3},0,80.33673469387783,set(),{3},328.0,12
0,80.33673469387783,set(),5,89.46723044397415,"{0, 1, 2, 4, 12}","{0, 1, 2, 4, 12}",89.46723044397415,12
1,328.0,{3},4,87.47878787878764,"{0, 1, 2, 4}","{0, 1, 2, 3, 4}",328.0,12
2,328.0,{3},3,85.57681159420272,"{0, 1, 2}","{0, 1, 2, 3}",328.0,12
3,328.0,{3},2,83.75578168362642,"{0, 1}","{0, 1, 3}",328.0,12
4,328.0,{3},1,82.01063829787233,{0},"{0, 3}",328.0,12
5,328.0,{3},0,80.33673469387783,set(),{3},328.0,12
